Subclass	Superfamily	Family	Insertion	Count	Reads	mean_subcov
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$356389$356651	37	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f26a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f29a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f24c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f27c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f28e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f25e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f22e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f23a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f2e80>}	1.0
LINE	I-Jockey	FW3_DM	FW3_DM$4_RaGOO$356863$357603	0	set()	0.0
DNA	P	PROTOP	PROTOP$4_RaGOO$357096$357433	0	set()	0.0
DNA	CMC-Transib	Transib-N1_DM	Transib-N1_DM$4_RaGOO$357906$358062	0	set()	0.0
DNA	P	PROTOP	PROTOP$4_RaGOO$358464$360439	11	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f41c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f40a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3f40>}	0.7238665132336018
DNA	P	PROTOP_B	PROTOP_B$4_RaGOO$359422$360306	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$363076$363485	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f30a0>}	1.0
DNA	P	PROTOP_B	PROTOP_B$4_RaGOO$363603$364181	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$368479$369200	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$371072$371280	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$372449$373057	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$379041$379712	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3100>}	0.5774962742175856
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$379229$379583	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$381062$381501	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f32e0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$392199$392807	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3040>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$392920$393258	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$397155$397406	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$398031$398322	0	set()	0.0
LINE	I-Jockey	BS	BS$4_RaGOO$398878$399880	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$399951$400286	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$403562$403946	0	set()	0.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$4_RaGOO$404235$404494	0	set()	0.0
LINE	I-Jockey	BS2	BS2$4_RaGOO$406071$406552	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$406703$407041	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$4_RaGOO$409095$410300	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$410323$410548	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$411432$411857	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$418419$418636	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f31c0>}	1.0
DNA	P	PROTOP_B	PROTOP_B$4_RaGOO$420337$420816	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$4_RaGOO$420910$422384	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$4_RaGOO$421098$422206	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$4_RaGOO$422379$422735	0	set()	0.0
DNA	P	PROTOP	PROTOP$4_RaGOO$422736$423305	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$4_RaGOO$423295$423759	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$423769$424248	0	set()	0.0
LINE	I-Jockey	G_DM	G_DM$4_RaGOO$424251$424469	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$432687$432916	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3220>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$436459$436749	25	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f36a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f34c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f38e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f33a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f35e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f39a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f37c0>}	1.0
LTR	Unknown	DMRP1	DMRP1$4_RaGOO$436855$437034	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$437099$437604	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$437612$438146	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$439004$439517	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$4_RaGOO$442415$443492	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$443657$444016	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$4_RaGOO$444159$447557	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3dc0>}	0.972336668628605
LTR	Gypsy	Gypsy12A_LTR	Gypsy12A_LTR$4_RaGOO$444659$444851	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$4_RaGOO$445127$446231	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$447558$448047	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4280>}	0.7034764826175869
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$451210$451382	29	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f42e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f47c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f44c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f43a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f49a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f45e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f48e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f46a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4520>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$456468$456655	45	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f57c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f54c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f50a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f59a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f55e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f53a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f58e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f56a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f52e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f51c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f4ee0>}	1.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$456811$457356	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$4_RaGOO$458076$458287	0	set()	0.0
DNA	P	PROTOP	PROTOP$4_RaGOO$458337$458668	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$4_RaGOO$463600$464699	9	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f61c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f60a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f5fa0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$464705$465014	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$479773$479957	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$482833$483252	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$486561$487648	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$486820$487048	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$488049$489124	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$498969$499449	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$501266$502507	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$502502$502844	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$504052$504551	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$507041$507210	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$508762$509014	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$515011$515454	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$517182$517829	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$517587$517889	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$524266$524822	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$524876$525039	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$529841$530121	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$530132$530363	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$531459$532104	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$532731$533064	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$537175$537565	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$542729$543016	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f3d00>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$543977$544176	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$549267$551117	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$569121$570268	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f97f940>}	1.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$570098$570451	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$4_RaGOO$570685$570900	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$572341$572527	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$574761$574924	0	set()	0.0
LINE	R1	R1_DM	R1_DM$4_RaGOO$579586$582842	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$583099$583743	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$588381$588739	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6280>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$590645$591073	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$590771$590999	0	set()	0.0
LINE	I-Jockey	FW3_DM	FW3_DM$4_RaGOO$595514$595751	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$4_RaGOO$595810$596136	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$4_RaGOO$598550$599605	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6220>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$608325$608702	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6460>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$612475$612819	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6340>}	1.0
LINE	I-Jockey	Jockey2	Jockey2$4_RaGOO$613071$613423	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$614145$614449	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6640>}	0.8223684210526315
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$614820$615127	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$615244$615416	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$616891$617120	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f66a0>}	1.0
LTR	Gypsy	MICROPIA_I	MICROPIA_I$4_RaGOO$617814$622319	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$624165$624519	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f67c0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$627215$627549	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$628179$628517	4	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f68e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6880>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$632207$632584	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6ac0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$633087$633380	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$634350$634598	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$4_RaGOO$634916$635194	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$635599$635888	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$636593$636954	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$4_RaGOO$638924$639677	9	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f69a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6d60>}	0.5431606905710491
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$639737$640000	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$644595$644769	8	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f7100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f70a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f7040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f6e20>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$4_RaGOO$653922$654117	6	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f7340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f7280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f71c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f7160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f7220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f9f72e0>}	1.0
