Subclass	Superfamily	Family	Insertion	Count	Reads	mean_subcov
DNA	TcMar-Tc1	S_DM	S_DM$2L_RaGOO$6107470$6107859	290	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f740e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7441c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7476a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7412e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7425e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7461c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7446a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7445e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7456a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7426a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7474c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7460a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7433a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7417c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7437c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7457c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7423a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f740fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7463a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7429a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7453a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7428e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7411c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7439a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7440a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7436a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7434c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7475e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7416a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7435e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7448e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7458e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7464c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7442e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7438e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7420a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7471c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7449a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7452e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7459a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7454c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7455e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7468e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7430a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7465e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7467c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f740ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7415e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7472e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7447c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7469a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7413a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7427c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7473a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7466a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7450a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7462e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7414c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7478e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f740f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7421c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7479a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7444c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7470a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7418e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7432e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7431c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7443a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7419a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7424c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f746700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7410a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f743d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f744ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f742700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7422e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f741460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7451c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7477c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f745fa0>}	1.0
DNA	TcMar-Tc1	S_DM	S_DM$2L_RaGOO$6107868$6108026	0	set()	0.0
LTR	Unknown	XDMR_DM	XDMR_DM$2L_RaGOO$6244446$6244606	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$6616329$6619107	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$7060967$7061251	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747dc0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$7205010$7205387	0	set()	0.0
LTR	Pao	ROO_LTR	ROO_LTR$2L_RaGOO$7405225$7414219	26	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7480a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7485e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7481c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7486a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7483a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7482e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f747e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7484c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748160>}	0.9691161629120267
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$2L_RaGOO$7421969$7424642	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$7473566$7477314	0	set()	0.0
LTR	Pao	ROO_I	ROO_I$2L_RaGOO$7509800$7510099	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7487c0>}	1.0
LINE	I-Jockey	BS2	BS2$2L_RaGOO$7643377$7644310	0	set()	0.0
DNA	TcMar-Pogo	POGON1	POGON1$2L_RaGOO$7688088$7688278	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748820>}	1.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$2L_RaGOO$7955778$7956846	9	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7489a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7488e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748b20>}	1.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$2L_RaGOO$7956335$7958921	0	set()	0.0
LINE	I	I_DM	I_DM$2L_RaGOO$8443816$8449159	4	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748be0>}	0.7764364589182107
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$8465431$8466942	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748e80>}	0.6532097948378557
LINE	I-Jockey	G4_DM	G4_DM$2L_RaGOO$8726783$8726938	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$8744111$8745616	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$8761370$8765566	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$8907233$8907391	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748e20>}	1.0
LTR	Gypsy	MDG1_LTR	MDG1_LTR$2L_RaGOO$8910817$8918078	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748d60>}	1.0
LINE	I-Jockey	DOC6_DM	DOC6_DM$2L_RaGOO$8926966$8931176	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f748fa0>}	0.30213776722090263
LTR	Gypsy	TRANSPAC_LTR	TRANSPAC_LTR$2L_RaGOO$8985200$8990448	0	set()	0.0
LTR	Copia	Copia_LTR	Copia_LTR$2L_RaGOO$9004503$9009641	4	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f749100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7491c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f749040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7490a0>}	0.7422148695990658
LINE	R1	DMRT1A	DMRT1A$2L_RaGOO$9115049$9117321	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$9270332$9271838	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f749220>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$9280097$9280335	0	set()	0.0
LINE	I-Jockey	DOC	DOC$2L_RaGOO$9310102$9314822	0	set()	0.0
